ORDERNUMBER,QUANTITYORDERED,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,PRODUCTCODE,CUSTOMERNAME,CITY,COUNTRY,TERRITORY,DEALSIZE,Customer Value,Customer PO Freq.,Customer Frequency,CLTV
10235,38,10,3372.5,2004-04-02,Shipped,2,4,2004,Planes,S700_2466,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,North America,Medium,Low-value,2,Low-freq.,9477.0
10250,35,11,3909.15,2004-05-11,Shipped,2,5,2004,Planes,S700_2466,The Sharp Gifts Warehouse,San Jose,USA,North America,Medium,High-value,4,Low-freq.,20319.0
10262,33,6,2994.75,2004-06-24,Cancelled,2,6,2004,Planes,S700_2466,Euro Shopping Channel,Madrid,Spain,EMEA,Small,High-value,26,High-freq.,115869.0
10275,39,16,4472.52,2004-07-23,Shipped,3,7,2004,Planes,S700_2466,La Rochelle Gifts,Nantes,France,EMEA,Medium,High-value,4,Low-freq.,22854.0
10284,45,8,4576.95,2004-08-21,Shipped,3,8,2004,Planes,S700_2466,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Medium,Low-value,2,Low-freq.,10062.0
10296,24,4,2441.04,2004-09-15,Shipped,3,9,2004,Planes,S700_2466,"Bavarian Collectables Imports, Co.",Munich,Germany,EMEA,Small,Low-value,1,Low-freq.,4407.0
10308,35,14,3106.25,2004-10-15,Shipped,4,10,2004,Planes,S700_2466,Mini Classics,White Plains,USA,North America,Medium,Low-value,2,Low-freq.,10842.0
10316,23,6,2706.41,2004-11-01,Shipped,4,11,2004,Planes,S700_2466,giftsbymail.co.uk,Cowes,UK,EMEA,Small,Low-value,2,Low-freq.,9906.0
10328,37,10,4021.53,2004-11-12,Shipped,4,11,2004,Planes,S700_2466,Rovelli Gifts,Bergamo,Italy,EMEA,Medium,High-value,3,Low-freq.,17511.0
10340,55,7,4826.25,2004-11-24,Shipped,4,11,2004,Planes,S700_2466,Enaco Distributors,Barcelona,Spain,EMEA,Medium,Low-value,3,Low-freq.,9945.0
10352,49,2,4935.28,2004-12-03,Shipped,4,12,2004,Planes,S700_2466,Auto-Moto Classics Inc.,Brickhaven,USA,North America,Medium,Low-value,3,Low-freq.,3354.0
10361,26,9,2754.7,2004-12-17,Shipped,4,12,2004,Planes,S700_2466,Souveniers And Things Co.,Chatswood,Australia,APAC,Small,High-value,4,Low-freq.,19227.0
10375,33,1,3856.71,2005-02-03,Shipped,1,2,2005,Planes,S700_2466,La Rochelle Gifts,Nantes,France,EMEA,Medium,High-value,4,Low-freq.,22854.0
10386,37,14,3102.08,2005-03-01,Resolved,1,3,2005,Planes,S700_2466,Euro Shopping Channel,Madrid,Spain,EMEA,Medium,High-value,26,High-freq.,115869.0
10398,22,8,1908.72,2005-03-30,Shipped,1,3,2005,Planes,S700_2466,Reims Collectables,Reims,France,EMEA,Small,High-value,5,Low-freq.,17121.0
10401,85,10,7543.75,2005-04-03,On Hold,2,4,2005,Planes,S700_2466,Tekni Collectables Inc.,Newark,USA,North America,Large,Low-value,3,Low-freq.,10569.0
10416,22,11,2457.18,2005-05-10,Shipped,2,5,2005,Planes,S700_2466,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Small,High-value,3,Low-freq.,18096.0
10105,31,3,2038.87,2003-02-11,Shipped,1,2,2003,Ships,S700_2610,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Small,High-value,5,Low-freq.,18408.0
10119,38,12,2499.26,2003-04-28,Shipped,2,4,2003,Ships,S700_2610,Salzburg Collectables,Salzburg,Austria,EMEA,Small,High-value,4,Low-freq.,18993.0
10129,45,3,3838.05,2003-06-12,Shipped,2,6,2003,Ships,S700_2610,"Stylish Desk Decors, Co.",London,UK,EMEA,Medium,Low-value,3,Low-freq.,11271.0
10143,31,16,2643.99,2003-08-10,Shipped,3,8,2003,Ships,S700_2610,Mini Creations Ltd.,New Bedford,USA,North America,Small,High-value,3,Low-freq.,13806.0
10154,36,1,2315.88,2003-10-02,Shipped,4,10,2003,Ships,S700_2610,Boards & Toys Co.,Glendale,USA,North America,Small,Low-value,2,Low-freq.,1131.0
10167,46,10,3225.06,2003-10-23,Cancelled,4,10,2003,Ships,S700_2610,Scandinavian Gift Ideas,Boras,Sweden,EMEA,Medium,High-value,3,Low-freq.,17043.0
10177,32,1,2451.84,2003-11-07,Shipped,4,11,2003,Ships,S700_2610,CAF Imports,Madrid,Spain,EMEA,Small,Low-value,2,Low-freq.,6279.0
10185,39,1,2254.98,2003-11-14,Shipped,4,11,2003,Ships,S700_2610,Mini Creations Ltd.,New Bedford,USA,North America,Small,High-value,3,Low-freq.,13806.0
10197,50,7,3939.5,2003-11-26,Shipped,4,11,2003,Ships,S700_2610,Enaco Distributors,Barcelona,Spain,EMEA,Medium,Low-value,3,Low-freq.,9945.0
10208,46,1,3424.7,2004-01-02,Shipped,1,1,2004,Ships,S700_2610,"Saveley & Henriot, Co.",Lyon,France,EMEA,Medium,High-value,3,Low-freq.,18135.0
10222,36,13,2914.2,2004-02-19,Shipped,1,2,2004,Ships,S700_2610,Collectable Mini Designs Co.,San Diego,USA,North America,Small,Low-value,2,Low-freq.,11076.0
10233,29,1,2389.6,2004-03-29,Shipped,1,3,2004,Ships,S700_2610,Tekni Collectables Inc.,Newark,USA,North America,Small,Low-value,3,Low-freq.,10569.0
10248,32,4,2428.48,2004-05-07,Cancelled,2,5,2004,Ships,S700_2610,Land of Toys Inc.,NYC,USA,North America,Small,High-value,4,Low-freq.,20826.0
10261,44,2,3021.48,2004-06-17,Shipped,2,6,2004,Ships,S700_2610,Quebec Home Shopping Network,Montreal,Canada,North America,Medium,Low-value,3,Low-freq.,9399.0
10273,42,5,2610.72,2004-07-21,Shipped,3,7,2004,Ships,S700_2610,Petit Auto,Bruxelles,Belgium,EMEA,Small,Low-value,3,Low-freq.,9516.0
10283,47,7,3091.19,2004-08-20,Shipped,3,8,2004,Ships,S700_2610,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,North America,Medium,Low-value,2,Low-freq.,9477.0
10295,44,2,2576.2,2004-09-10,Shipped,3,9,2004,Ships,S700_2610,Gifts4AllAges.com,Boston,USA,North America,Small,Low-value,3,Low-freq.,10569.0
10306,43,1,3232.31,2004-10-14,Shipped,4,10,2004,Ships,S700_2610,"AV Stores, Co.",Manchester,UK,EMEA,Medium,High-value,3,Low-freq.,20046.0
10316,48,18,3573.6,2004-11-01,Shipped,4,11,2004,Ships,S700_2610,giftsbymail.co.uk,Cowes,UK,EMEA,Medium,Low-value,2,Low-freq.,9906.0
10327,21,1,2022.51,2004-11-10,Resolved,4,11,2004,Ships,S700_2610,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Small,High-value,5,Low-freq.,18408.0
10339,50,9,3717.5,2004-11-23,Shipped,4,11,2004,Ships,S700_2610,"Tokyo Collectables, Ltd",Minato-ku,Japan,APAC,Medium,High-value,4,Low-freq.,15288.0
10350,29,12,2185.15,2004-12-02,Shipped,4,12,2004,Ships,S700_2610,Euro Shopping Channel,Madrid,Spain,EMEA,Small,High-value,26,High-freq.,115869.0
10373,41,16,2883.53,2005-01-31,Shipped,1,1,2005,Ships,S700_2610,"Oulu Toy Supplies, Inc.",Oulu,Finland,EMEA,Small,High-value,3,Low-freq.,13221.0
10386,37,10,5017.57,2005-03-01,Resolved,1,3,2005,Ships,S700_2610,Euro Shopping Channel,Madrid,Spain,EMEA,Medium,High-value,26,High-freq.,115869.0
10397,22,4,1463.0,2005-03-28,Shipped,1,3,2005,Ships,S700_2610,Alpha Cognac,Toulouse,France,EMEA,Small,Low-value,3,Low-freq.,8931.0
10414,31,4,2352.59,2005-05-06,On Hold,2,5,2005,Ships,S700_2610,Gifts4AllAges.com,Boston,USA,North America,Small,Low-value,3,Low-freq.,10569.0
10103,42,6,4460.82,2003-01-29,Shipped,1,1,2003,Cars,S700_2824,Baane Mini Imports,Stavern,Norway,EMEA,Medium,High-value,4,Low-freq.,14781.0
10114,42,10,4758.18,2003-04-01,Shipped,2,4,2003,Cars,S700_2824,"La Corne D'abondance, Co.",Paris,France,EMEA,Medium,Low-value,3,Low-freq.,12324.0
10126,45,6,4597.2,2003-05-28,Shipped,2,5,2003,Cars,S700_2824,"Corrida Auto Replicas, Ltd",Madrid,Spain,EMEA,Medium,High-value,3,Low-freq.,15288.0
10140,36,6,4114.8,2003-07-24,Shipped,3,7,2003,Cars,S700_2824,Technics Stores Inc.,Burlingame,USA,North America,Medium,High-value,4,Low-freq.,15327.0
10150,20,3,2104.0,2003-09-19,Shipped,3,9,2003,Cars,S700_2824,"Dragon Souveniers, Ltd.",Singapore,Singapore,APAC,Small,High-value,5,Low-freq.,21957.0
10164,39,4,3195.27,2003-10-21,Resolved,4,10,2003,Cars,S700_2824,Mini Auto Werke,Graz,Austria,EMEA,Medium,Low-value,3,Low-freq.,6630.0
10175,42,11,3611.16,2003-11-06,Shipped,4,11,2003,Cars,S700_2824,"Stylish Desk Decors, Co.",London,UK,EMEA,Medium,Low-value,3,Low-freq.,11271.0
10183,23,3,2000.77,2003-11-13,Shipped,4,11,2003,Cars,S700_2824,"Classic Gift Ideas, Inc",Philadelphia,USA,North America,Small,Low-value,2,Low-freq.,8541.0
10194,26,6,2314.26,2003-11-25,Shipped,4,11,2003,Cars,S700_2824,"Saveley & Henriot, Co.",Lyon,France,EMEA,Small,High-value,3,Low-freq.,18135.0
10206,33,1,3871.89,2003-12-05,Shipped,4,12,2003,Cars,S700_2824,Canadian Gift Exchange Network,Vancouver,Canada,North America,Medium,Low-value,2,Low-freq.,9555.0
10217,31,6,2728.0,2004-02-04,Shipped,1,2,2004,Cars,S700_2824,Handji Gifts& Co,Singapore,Singapore,APAC,Small,High-value,4,Low-freq.,14664.0
10229,50,11,5614.0,2004-03-11,Shipped,1,3,2004,Cars,S700_2824,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Medium,High-value,17,High-freq.,83187.0
10245,44,4,4628.8,2004-05-04,Shipped,2,5,2004,Cars,S700_2824,Super Scale Inc.,New Haven,USA,North America,Medium,Low-value,2,Low-freq.,10062.0
10258,45,1,3641.4,2004-06-15,Shipped,2,6,2004,Cars,S700_2824,"Tokyo Collectables, Ltd",Minato-ku,Japan,APAC,Medium,High-value,4,Low-freq.,15288.0
10270,46,4,4048.0,2004-07-19,Shipped,3,7,2004,Cars,S700_2824,Souveniers And Things Co.,Chatswood,Australia,APAC,Medium,High-value,4,Low-freq.,19227.0
10281,27,11,2321.46,2004-08-19,Shipped,3,8,2004,Cars,S700_2824,Diecast Classics Inc.,Allentown,USA,North America,Small,High-value,4,Low-freq.,15483.0
10291,28,6,3256.96,2004-09-08,Shipped,3,9,2004,Cars,S700_2824,Scandinavian Gift Ideas,Boras,Sweden,EMEA,Medium,High-value,3,Low-freq.,17043.0
10304,40,1,4208.0,2004-10-11,Shipped,4,10,2004,Cars,S700_2824,Auto Assoc. & Cie.,Versailles,France,EMEA,Medium,Low-value,2,Low-freq.,8229.0
10313,30,9,2973.9,2004-10-22,Shipped,4,10,2004,Cars,S700_2824,Canadian Gift Exchange Network,Vancouver,Canada,North America,Small,Low-value,2,Low-freq.,9555.0
10324,34,5,4248.3,2004-11-05,Shipped,4,11,2004,Cars,S700_2824,Vitachrome Inc.,NYC,USA,North America,Medium,Low-value,3,Low-freq.,11154.0
10336,46,2,9558.8,2004-11-20,Shipped,4,11,2004,Cars,S700_2824,"La Corne D'abondance, Co.",Paris,France,EMEA,Large,Low-value,3,Low-freq.,12324.0
10348,32,7,2650.56,2004-11-01,Shipped,4,11,2004,Cars,S700_2824,"Corrida Auto Replicas, Ltd",Madrid,Spain,EMEA,Small,High-value,3,Low-freq.,15288.0
10358,27,3,3761.37,2004-12-10,Shipped,4,12,2004,Cars,S700_2824,Euro Shopping Channel,Madrid,Spain,EMEA,Medium,High-value,26,High-freq.,115869.0
10371,34,3,4301.34,2005-01-23,Shipped,1,1,2005,Cars,S700_2824,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Medium,High-value,17,High-freq.,83187.0
10382,34,9,1864.56,2005-02-17,Shipped,1,2,2005,Cars,S700_2824,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Small,High-value,17,High-freq.,83187.0
10411,34,4,3576.8,2005-05-01,Shipped,2,5,2005,Cars,S700_2824,Quebec Home Shopping Network,Montreal,Canada,North America,Medium,Low-value,3,Low-freq.,9399.0
10424,46,1,3722.32,2005-05-31,In Process,2,5,2005,Cars,S700_2824,Euro Shopping Channel,Madrid,Spain,EMEA,Medium,High-value,26,High-freq.,115869.0
10106,32,1,3986.56,2003-02-17,Shipped,1,2,2003,Planes,S700_2834,Rovelli Gifts,Bergamo,Italy,EMEA,Medium,High-value,3,Low-freq.,17511.0
10120,24,7,3417.12,2003-04-29,Shipped,2,4,2003,Planes,S700_2834,"Australian Collectors, Co.",Melbourne,Australia,APAC,Medium,High-value,5,Low-freq.,25506.0
10133,27,2,2691.09,2003-06-27,Shipped,2,6,2003,Planes,S700_2834,Euro Shopping Channel,Madrid,Spain,EMEA,Small,High-value,26,High-freq.,115869.0
10145,20,13,2752.6,2003-08-25,Shipped,3,8,2003,Planes,S700_2834,Toys4GrownUps.com,Pasadena,USA,North America,Small,High-value,3,Low-freq.,13260.0
10168,36,8,4527.72,2003-10-28,Shipped,4,10,2003,Planes,S700_2834,Technics Stores Inc.,Burlingame,USA,North America,Medium,High-value,4,Low-freq.,15327.0
10188,29,8,3957.05,2003-11-18,Shipped,4,11,2003,Planes,S700_2834,Herkku Gifts,Bergen,Norway,EMEA,Medium,High-value,3,Low-freq.,14157.0
10210,25,6,2818.0,2004-01-12,Shipped,1,1,2004,Planes,S700_2834,Osaka Souveniers Co.,Osaka,Japan,APAC,Small,Low-value,2,Low-freq.,8580.0
10223,29,8,3199.86,2004-02-20,Shipped,1,2,2004,Planes,S700_2834,"Australian Collectors, Co.",Melbourne,Australia,APAC,Medium,High-value,5,Low-freq.,25506.0
10235,25,2,2402.75,2004-04-02,Shipped,2,4,2004,Planes,S700_2834,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,North America,Small,Low-value,2,Low-freq.,9477.0
10250,44,3,6055.72,2004-05-11,Shipped,2,5,2004,Planes,S700_2834,The Sharp Gifts Warehouse,San Jose,USA,North America,Medium,High-value,4,Low-freq.,20319.0
10263,47,9,5465.16,2004-06-28,Shipped,2,6,2004,Planes,S700_2834,Gift Depot Inc.,Bridgewater,USA,North America,Medium,High-value,3,Low-freq.,12909.0
10275,48,8,6378.72,2004-07-23,Shipped,3,7,2004,Planes,S700_2834,La Rochelle Gifts,Nantes,France,EMEA,Medium,High-value,4,Low-freq.,22854.0
10285,45,13,5392.8,2004-08-27,Shipped,3,8,2004,Planes,S700_2834,Marta's Replicas Co.,Cambridge,USA,North America,Medium,High-value,2,Low-freq.,13065.0
10297,35,3,3986.5,2004-09-16,Shipped,3,9,2004,Planes,S700_2834,"Clover Collections, Co.",Dublin,Ireland,EMEA,Medium,Low-value,2,Low-freq.,7332.0
10308,31,6,4009.23,2004-10-15,Shipped,4,10,2004,Planes,S700_2834,Mini Classics,White Plains,USA,North America,Medium,Low-value,2,Low-freq.,10842.0
10318,50,8,7119.0,2004-11-02,Shipped,4,11,2004,Planes,S700_2834,Diecast Classics Inc.,Allentown,USA,North America,Large,High-value,4,Low-freq.,15483.0
10328,33,11,4072.2,2004-11-12,Shipped,4,11,2004,Planes,S700_2834,Rovelli Gifts,Bergamo,Italy,EMEA,Medium,High-value,3,Low-freq.,17511.0
10340,29,6,4094.51,2004-11-24,Shipped,4,11,2004,Planes,S700_2834,Enaco Distributors,Barcelona,Spain,EMEA,Medium,Low-value,3,Low-freq.,9945.0
10353,48,4,3302.4,2004-12-04,Shipped,4,12,2004,Planes,S700_2834,Gift Ideas Corp.,Glendale,USA,North America,Medium,Low-value,3,Low-freq.,7254.0
10361,44,5,3186.48,2004-12-17,Shipped,4,12,2004,Planes,S700_2834,Souveniers And Things Co.,Chatswood,Australia,APAC,Medium,High-value,4,Low-freq.,19227.0
10375,25,10,1668.25,2005-02-03,Shipped,1,2,2005,Planes,S700_2834,La Rochelle Gifts,Nantes,France,EMEA,Small,High-value,4,Low-freq.,22854.0
10388,50,3,7154.5,2005-03-03,Shipped,1,3,2005,Planes,S700_2834,FunGiftIdeas.com,New Bedford,USA,North America,Large,Low-value,3,Low-freq.,12558.0
10398,23,9,2810.83,2005-03-30,Shipped,1,3,2005,Planes,S700_2834,Reims Collectables,Reims,France,EMEA,Small,High-value,5,Low-freq.,17121.0
10401,21,2,2018.31,2005-04-03,On Hold,2,4,2005,Planes,S700_2834,Tekni Collectables Inc.,Newark,USA,North America,Small,Low-value,3,Low-freq.,10569.0
10416,41,3,5642.83,2005-05-10,Shipped,2,5,2005,Planes,S700_2834,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Medium,High-value,3,Low-freq.,18096.0
10106,44,8,3273.6,2003-02-17,Shipped,1,2,2003,Planes,S700_3167,Rovelli Gifts,Bergamo,Italy,EMEA,Medium,High-value,3,Low-freq.,17511.0
10120,43,14,3268.0,2003-04-29,Shipped,2,4,2003,Planes,S700_3167,"Australian Collectors, Co.",Melbourne,Australia,APAC,Medium,High-value,5,Low-freq.,25506.0
10143,28,3,2688.0,2003-08-10,Shipped,3,8,2003,Planes,S700_3167,Mini Creations Ltd.,New Bedford,USA,North America,Small,High-value,3,Low-freq.,13806.0
10155,43,1,3715.2,2003-10-06,Shipped,4,10,2003,Planes,S700_3167,"Toys of Finland, Co.",Helsinki,Finland,EMEA,Medium,High-value,3,Low-freq.,14118.0
10168,48,15,4608.0,2003-10-28,Shipped,4,10,2003,Planes,S700_3167,Technics Stores Inc.,Burlingame,USA,North America,Medium,High-value,4,Low-freq.,15327.0
10199,38,3,3131.2,2003-12-01,Shipped,4,12,2003,Planes,S700_3167,West Coast Collectables Co.,Burbank,USA,North America,Medium,Low-value,2,Low-freq.,5850.0
10210,31,13,2678.4,2004-01-12,Shipped,1,1,2004,Planes,S700_3167,Osaka Souveniers Co.,Osaka,Japan,APAC,Small,Low-value,2,Low-freq.,8580.0
10223,26,15,1747.2,2004-02-20,Shipped,1,2,2004,Planes,S700_3167,"Australian Collectors, Co.",Melbourne,Australia,APAC,Small,High-value,5,Low-freq.,25506.0
10235,32,9,2944.0,2004-04-02,Shipped,2,4,2004,Planes,S700_3167,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,North America,Small,Low-value,2,Low-freq.,9477.0
10250,44,10,2956.8,2004-05-11,Shipped,2,5,2004,Planes,S700_3167,The Sharp Gifts Warehouse,San Jose,USA,North America,Small,High-value,4,Low-freq.,20319.0
10262,27,5,2052.0,2004-06-24,Cancelled,2,6,2004,Planes,S700_3167,Euro Shopping Channel,Madrid,Spain,EMEA,Small,High-value,26,High-freq.,115869.0
10275,43,15,3164.8,2004-07-23,Shipped,3,7,2004,Planes,S700_3167,La Rochelle Gifts,Nantes,France,EMEA,Medium,High-value,4,Low-freq.,22854.0
10284,25,7,1740.0,2004-08-21,Shipped,3,8,2004,Planes,S700_3167,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Small,Low-value,2,Low-freq.,10062.0
10296,22,3,1777.6,2004-09-15,Shipped,3,9,2004,Planes,S700_3167,"Bavarian Collectables Imports, Co.",Munich,Germany,EMEA,Small,Low-value,1,Low-freq.,4407.0
10308,21,13,1831.2,2004-10-15,Shipped,4,10,2004,Planes,S700_3167,Mini Classics,White Plains,USA,North America,Small,Low-value,2,Low-freq.,10842.0
10316,48,5,3609.6,2004-11-01,Shipped,4,11,2004,Planes,S700_3167,giftsbymail.co.uk,Cowes,UK,EMEA,Medium,Low-value,2,Low-freq.,9906.0
10328,33,13,2112.0,2004-11-12,Shipped,4,11,2004,Planes,S700_3167,Rovelli Gifts,Bergamo,Italy,EMEA,Small,High-value,3,Low-freq.,17511.0
10341,34,5,3644.12,2004-11-24,Shipped,4,11,2004,Planes,S700_3167,Salzburg Collectables,Salzburg,Austria,EMEA,Medium,High-value,4,Low-freq.,18993.0
10353,43,6,3523.85,2004-12-04,Shipped,4,12,2004,Planes,S700_3167,Gift Ideas Corp.,Glendale,USA,North America,Medium,Low-value,3,Low-freq.,7254.0
10361,44,10,5001.92,2004-12-17,Shipped,4,12,2004,Planes,S700_3167,Souveniers And Things Co.,Chatswood,Australia,APAC,Medium,High-value,4,Low-freq.,19227.0
10375,44,11,5208.72,2005-02-03,Shipped,1,2,2005,Planes,S700_3167,La Rochelle Gifts,Nantes,France,EMEA,Medium,High-value,4,Low-freq.,22854.0
10386,32,17,3018.88,2005-03-01,Resolved,1,3,2005,Planes,S700_3167,Euro Shopping Channel,Madrid,Spain,EMEA,Medium,High-value,26,High-freq.,115869.0
10398,29,10,1902.4,2005-03-30,Shipped,1,3,2005,Planes,S700_3167,Reims Collectables,Reims,France,EMEA,Small,High-value,5,Low-freq.,17121.0
10401,77,9,7084.0,2005-04-03,On Hold,2,4,2005,Planes,S700_3167,Tekni Collectables Inc.,Newark,USA,North America,Large,Low-value,3,Low-freq.,10569.0
10416,39,10,2620.8,2005-05-10,Shipped,2,5,2005,Planes,S700_3167,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Small,High-value,3,Low-freq.,18096.0
10105,39,6,3164.46,2003-02-11,Shipped,1,2,2003,Ships,S700_3505,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Medium,High-value,5,Low-freq.,18408.0
10118,36,1,4219.2,2003-04-21,Shipped,2,4,2003,Ships,S700_3505,Enaco Distributors,Barcelona,Spain,EMEA,Medium,Low-value,3,Low-freq.,9945.0
10129,42,6,3828.3,2003-06-12,Shipped,2,6,2003,Ships,S700_3505,"Stylish Desk Decors, Co.",London,UK,EMEA,Medium,Low-value,3,Low-freq.,11271.0
10142,21,3,2334.99,2003-08-08,Shipped,3,8,2003,Ships,S700_3505,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Small,High-value,17,High-freq.,83187.0
10153,50,2,4407.5,2003-09-28,Shipped,3,9,2003,Ships,S700_3505,Euro Shopping Channel,Madrid,Spain,EMEA,Medium,High-value,26,High-freq.,115869.0
10167,24,13,2812.8,2003-10-23,Cancelled,4,10,2003,Ships,S700_3505,Scandinavian Gift Ideas,Boras,Sweden,EMEA,Small,High-value,3,Low-freq.,17043.0
10177,44,4,4055.04,2003-11-07,Shipped,4,11,2003,Ships,S700_3505,CAF Imports,Madrid,Spain,EMEA,Medium,Low-value,2,Low-freq.,6279.0
10185,37,4,3891.66,2003-11-14,Shipped,4,11,2003,Ships,S700_3505,Mini Creations Ltd.,New Bedford,USA,North America,Medium,High-value,3,Low-freq.,13806.0
10197,27,10,2488.32,2003-11-26,Shipped,4,11,2003,Ships,S700_3505,Enaco Distributors,Barcelona,Spain,EMEA,Small,Low-value,3,Low-freq.,9945.0
10208,37,4,4447.4,2004-01-02,Shipped,1,1,2004,Ships,S700_3505,"Saveley & Henriot, Co.",Lyon,France,EMEA,Medium,High-value,3,Low-freq.,18135.0
10222,38,16,4187.22,2004-02-19,Shipped,1,2,2004,Ships,S700_3505,Collectable Mini Designs Co.,San Diego,USA,North America,Medium,Low-value,2,Low-freq.,11076.0
10232,48,1,4615.68,2004-03-20,Shipped,1,3,2004,Ships,S700_3505,giftsbymail.co.uk,Cowes,UK,EMEA,Medium,Low-value,2,Low-freq.,9906.0
10248,30,7,3245.4,2004-05-07,Cancelled,2,5,2004,Ships,S700_3505,Land of Toys Inc.,NYC,USA,North America,Medium,High-value,4,Low-freq.,20826.0
10261,25,5,2203.75,2004-06-17,Shipped,2,6,2004,Ships,S700_3505,Quebec Home Shopping Network,Montreal,Canada,North America,Small,Low-value,3,Low-freq.,9399.0
10273,40,8,3446.0,2004-07-21,Shipped,3,7,2004,Ships,S700_3505,Petit Auto,Bruxelles,Belgium,EMEA,Medium,Low-value,3,Low-freq.,9516.0
10283,22,10,1939.3,2004-08-20,Shipped,3,8,2004,Ships,S700_3505,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,North America,Small,Low-value,2,Low-freq.,9477.0
10295,34,5,3473.78,2004-09-10,Shipped,3,9,2004,Ships,S700_3505,Gifts4AllAges.com,Boston,USA,North America,Medium,Low-value,3,Low-freq.,10569.0
10306,32,4,2884.8,2004-10-14,Shipped,4,10,2004,Ships,S700_3505,"AV Stores, Co.",Manchester,UK,EMEA,Small,High-value,3,Low-freq.,20046.0
10315,31,3,2670.65,2004-10-29,Shipped,4,10,2004,Ships,S700_3505,La Rochelle Gifts,Nantes,France,EMEA,Small,High-value,4,Low-freq.,22854.0
10327,43,2,3440.0,2004-11-10,Resolved,4,11,2004,Ships,S700_3505,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Medium,High-value,5,Low-freq.,18408.0
10337,31,1,2770.78,2004-11-21,Shipped,4,11,2004,Ships,S700_3505,Classic Legends Inc.,NYC,USA,North America,Small,Low-value,3,Low-freq.,9867.0
10350,31,13,2397.54,2004-12-02,Shipped,4,12,2004,Ships,S700_3505,Euro Shopping Channel,Madrid,Spain,EMEA,Small,High-value,26,High-freq.,115869.0
10373,34,2,3275.56,2005-01-31,Shipped,1,1,2005,Ships,S700_3505,"Oulu Toy Supplies, Inc.",Oulu,Finland,EMEA,Medium,High-value,3,Low-freq.,13221.0
10386,45,2,4143.6,2005-03-01,Resolved,1,3,2005,Ships,S700_3505,Euro Shopping Channel,Madrid,Spain,EMEA,Medium,High-value,26,High-freq.,115869.0
10397,48,3,5192.64,2005-03-28,Shipped,1,3,2005,Ships,S700_3505,Alpha Cognac,Toulouse,France,EMEA,Medium,Low-value,3,Low-freq.,8931.0
10414,28,7,3029.04,2005-05-06,On Hold,2,5,2005,Ships,S700_3505,Gifts4AllAges.com,Boston,USA,North America,Medium,Low-value,3,Low-freq.,10569.0
10105,22,7,2556.18,2003-02-11,Shipped,1,2,2003,Ships,S700_3962,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Small,High-value,5,Low-freq.,18408.0
10117,45,1,3753.9,2003-04-16,Shipped,2,4,2003,Ships,S700_3962,"Dragon Souveniers, Ltd.",Singapore,Singapore,APAC,Medium,High-value,5,Low-freq.,21957.0
10129,30,7,2562.3,2003-06-12,Shipped,2,6,2003,Ships,S700_3962,"Stylish Desk Decors, Co.",London,UK,EMEA,Small,Low-value,3,Low-freq.,11271.0
10142,38,4,3245.58,2003-08-08,Shipped,3,8,2003,Ships,S700_3962,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Medium,High-value,17,High-freq.,83187.0
10153,20,3,2204.6,2003-09-28,Shipped,3,9,2003,Ships,S700_3962,Euro Shopping Channel,Madrid,Spain,EMEA,Small,High-value,26,High-freq.,115869.0
10167,28,14,3003.0,2003-10-23,Cancelled,4,10,2003,Ships,S700_3962,Scandinavian Gift Ideas,Boras,Sweden,EMEA,Medium,High-value,3,Low-freq.,17043.0
